 -1.2735255292E-02  1.5654070807E+00
  9.7316928596E-03  1.5142602157E+00
  8.2186228300E-03  1.3045627527E+00
  8.2058950634E-03  1.2178322296E+00
  9.7217837554E-03  1.3378172909E+00
 -1.2925918704E-02  1.3976828299E+00
 -1.8242687722E-02  1.3695240551E+00
 -2.6491246205E-02  1.3061757908E+00
 -3.8879745987E-02  1.2245577881E+00
 -5.6621601955E-02  1.1247124459E+00
 -3.3687263009E-02  1.2955622856E+00
 -5.3599313321E-02  1.1430456235E+00
 -8.2695075372E-02  9.9838386443E-01
 -9.4080106057E-02  9.2640159443E-01
 -7.0315903190E-02  9.9452289514E-01
 -5.3117445826E-02  1.0590966164E+00
 -4.0458911768E-02  1.1376827902E+00
 -3.0569158426E-02  1.2399522167E+00
 -2.2597164494E-02  1.3543305980E+00
 -1.6457624071E-02  1.4312606100E+00
 -1.2303997719E-02  1.3701929603E+00
  1.0183964708E-02  1.1321393812E+00
  1.0038893038E-02  1.0264981343E+00
  1.1867731623E-02  1.1794872906E+00
 -1.5911308180E-02  1.2744662500E+00
 -2.2851840538E-02  1.2687602665E+00
 -3.4000804485E-02  1.2136499222E+00
 -5.1262820291E-02  1.1279996152E+00
 -7.6475844167E-02  1.0188794456E+00
 -3.8847473658E-02  1.2630659454E+00
 -6.3501351652E-02  1.0980067486E+00
 -8.9871928262E-02  8.9726614774E-01
 -6.7476648632E-02  9.6585690380E-01
 -5.1113998634E-02  1.0483550277E+00
 -3.8334227135E-02  1.1540070997E+00
 -2.7993733031E-02  1.2713524351E+00
 -2.0031983450E-02  1.3504563702E+00
 -1.4670422827E-02  1.2853801436E+00
  1.1917196447E-02  1.0214020590E+00
  1.1615039392E-02  8.9173561211E-01
  1.3713211993E-02  1.0719681643E+00
 -1.8533867996E-02  1.1932467049E+00
 -2.7041779647E-02  1.2009308907E+00
 -4.1096844312E-02  1.1468078783E+00
 -6.3387752224E-02  1.0532330990E+00
 -9.6466733923E-02  9.3442264264E-01
 -4.1859779991E-02  1.2533123101E+00
 -6.9621860424E-02  1.0773196987E+00
  7.8480241977E-02  9.0762448254E-01
 -5.9370476026E-02  9.9277938380E-01
 -4.4376538184E-02  1.1014205085E+00
 -3.2161857862E-02  1.2225626128E+00
 -2.2734892497E-02  1.3062915719E+00
 -1.6400454499E-02  1.2423764019E+00
  1.3135057350E-02  9.6197296749E-01
  1.2689563840E-02  8.1062296770E-01
 -1.4961650905E-02  1.0090620722E+00
 -2.0330576815E-02  1.1471519445E+00
 -2.9981544714E-02  1.1617760222E+00
 -4.6210572977E-02  1.1062426785E+00
 -7.2337464672E-02  1.0061998197E+00
 -4.2140598693E-02  1.2635247846E+00
 -7.0538700590E-02  1.0808368904E+00
